title,artist,album,language_id,scaled_vectorized_features_str
Acquaragia,I Hate My Village,I Hate My Village,-2.0,"3.786199103634622,4.71738339561083,-3.619894955515175,0.5534389490454771,0.7688113386804228,2.038086816951882,2.8857144100493004,4.337250548298115,-0.2769906204992498"
Actually Smiling,Geotic,Actually Smiling,0.0,"4.9441775236465855,3.1143421598454304,-2.883748250275955,0.5392221687030244,2.0847947111964618,4.827047724359719,3.5419410105852926,4.185549656723806,0.0"
Adagio in D Minor,John Murphy,Adagio in D Minor,-2.0,"1.1319564330454024,2.3417921667054786,-2.328181484376032,0.3665898359732426,0.014337292532148424,3.9025020755670115,0.15690546282046486,4.151687227822967,-0.2769906204992498"
Adams Calendar,Frigid Armadillo,Adams Calendar EP,-2.0,"4.872617059488543,2.5542434148189654,-2.9219106264303543,0.45392148664830867,0.039825812589301186,4.627836230973446,1.0348188700759882,4.325009855667637,-0.2769906204992498"
Adams Peak,edapollo,Daylight,-2.0,"4.3716938103822445,2.269365604848608,-4.433196029936116,0.4061937240700749,0.5298564631446158,4.67891610107249,0.26837985329613023,4.113326082827164,-0.2769906204992498"
Addicted (feat. Charlie Sanderson),"Max Chapman, Jacky (UK)",Addicted (feat. Charlie Sanderson),0.0,"4.7620236148806585,3.1143421598454304,-2.4852556123158807,0.43361180044480496,0.0637213001428819,2.4314018167145255,2.00233244778931,4.428654694692658,0.0"
Addictive,"Guru Da Beat, Stan Sax",Addictive,0.0,"5.249935870503678,4.722211833067955,-1.2322575952464188,0.5839034783507326,0.2486515951227674,3.9689059066957695,2.9950855101386322,4.324974981899458,0.0"
Adhana,"Vini Vici, Astrix",Adhana,-2.0,"3.8577595677926646,4.789809957467701,-1.8196263412750078,0.7352106405668356,0.027981962236656832,4.19876532214147,0.3150728998727297,4.814393444509538,-0.2769906204992498"
Adventure Life,TrainerCrab,Adventure Life,-2.0,"5.880969054442781,2.906719349189068,-3.4340607759807056,0.6600648016138717,0.036709009864921094,4.6022962959239235,0.16700125667486476,4.011041320761084,-0.2769906204992498"
Aegean,Solkatt,Journey,0.0,"5.152353419379073,1.2360799890239227,-3.777522161370305,0.7382570934973611,0.06753072569490201,4.842371685389433,0.4543107234479948,3.7662972156878656,0.0"
Aenami,Mineonxx,Aenami,-2.0,"4.235078378807799,1.6899531099936442,-2.9144440745740585,1.7567878566030737,2.936720789193687,4.73510395818144,1.4638901088879832,2.788332134672154,-0.2769906204992498"
Aeon,Funkin Matt,Aeon,-2.0,"4.664441163756055,3.949661839928003,-2.1525792462742643,0.4498595494076079,0.09315777031758277,4.239629218220706,1.5269888204779825,4.219412085624646,-0.2769906204992498"
Afeto,Mayra Andrade,Afeto,-2.0,"5.3214963346617195,3.0660577852741833,-3.4730527690080275,1.025639153276939,1.212089948370036,3.687966621151024,3.684964756855958,3.556670995169895,-0.2769906204992498"
After Dark,Mr.Kitty,Time,-2.0,"3.766682613409701,2.9018909117319436,-2.901446743564952,0.3269859478764103,0.23306758150086693,2.1147066221004485,0.16489796628853143,4.882990146515669,-0.2769906204992498"
Afternoon Stroll (feat. Ticco Laksana & Jessi Mates),Agung Munthe,Lucid,0.0,"3.558506717677214,2.1969390429917377,-2.6827044280712538,0.37268274183429373,0.06787703710872202,4.418408763567363,1.5269888204779825,3.3476376287109506,0.0"
